data_id,year,product_id,food,production,import_quantity,export_quantity
470,2003,7,21166.37,33373.0,1637.0,547.0
471,2004,7,21210.01,32173.0,2013.0,486.0
472,2005,7,20978.8,31147.0,2420.0,425.0
473,2006,7,20933.38,31436.0,2026.0,415.0
474,2007,7,21025.94,32175.0,2258.0,409.0
475,2008,7,21003.1,32357.0,2460.0,401.0
476,2009,7,21813.47,32565.0,2415.0,352.0
477,2010,7,22499.9,31841.0,3588.0,261.0
478,2011,7,22501.3,31640.0,3044.0,232.0
479,2012,7,22951.96,31750.0,4151.0,337.0
480,2013,7,23248.02,30523.0,5004.0,345.0
481,2014,7,22886.14,30785.0,2577.0,190.0
482,2015,7,23326.7,30791.0,1807.0,193.0
483,2016,7,23968.85,29782.0,1957.0,215.0
484,2017,7,23385.93,30179.0,2073.0,192.0
485,2018,7,23398.05,30606.0,2148.0,175.0
486,2019,7,23325.62,31354.0,2547.0,211.0
487,2020,7,23320.52,32219.0,2707.0,301.0
488,1960,8,21.0,7.0,9.0,0.0
489,1961,8,25.0,8.0,5.0,0.0
490,1962,8,22.0,3.0,11.0,0.0
491,1963,8,33.0,5.0,18.0,0.0
492,1964,8,42.0,6.0,32.0,0.0
493,1965,8,58.0,7.0,40.0,0.0
494,1966,8,65.0,3.0,44.0,0.0
495,1967,8,75.0,7.0,56.0,0.0
496,1968,8,91.0,11.0,57.0,0.0
497,1969,8,85.0,6.0,53.0,3.0
498,1970,8,96.0,7.0,62.0,1.0
499,1971,8,79.0,11.0,63.0,2.0
500,1972,8,87.0,13.0,71.0,0.0
501,1973,8,97.0,14.0,82.0,1.0
502,1974,8,96.0,9.0,86.0,0.0
503,1975,8,86.0,7.0,76.0,0.0
504,1976,8,102.0,5.0,91.0,1.0
505,1977,8,96.0,6.0,87.0,0.0
506,1978,8,84.0,6.0,74.0,0.0
507,1979,8,81.0,6.0,71.0,0.0
508,1980,8,78.0,10.0,66.0,0.0
509,1981,8,60.0,11.0,55.0,0.0
510,1982,8,101.0,18.0,87.0,0.0
511,1983,8,100.0,15.0,99.0,0.0
512,1984,8,82.0,17.0,83.0,0.0
513,1985,8,77.0,21.0,52.0,0.0
514,1986,8,58.0,11.0,56.0,0.0
515,1987,8,70.0,12.0,68.0,0.0
516,1988,8,58.0,13.0,45.0,0.0
517,1989,8,57.0,14.0,43.0,0.0
518,1990,8,31.0,14.0,17.0,0.0
519,1991,8,18.0,7.0,11.0,0.0
520,1992,8,12.0,4.0,10.0,1.0
521,1993,8,12.0,5.0,9.0,1.0
522,1994,8,31.0,8.0,24.0,1.0
523,1995,8,38.0,9.0,29.0,0.0
524,1996,8,38.0,9.0,30.0,1.0
525,1997,8,38.0,9.0,31.0,1.0
526,1998,8,48.0,12.0,38.0,2.0
527,1999,8,16.0,10.0,17.0,12.0
528,2000,8,24.0,15.0,24.0,15.0
529,2001,8,49.0,19.0,48.0,18.0
530,2002,8,47.0,12.0,47.0,9.0
531,2003,8,72.0,13.0,73.0,12.0
532,2004,8,91.0,25.0,92.0,25.0
533,2005,8,89.0,11.0,89.0,12.0
534,2006,8,89.0,5.0,91.0,11.0
535,2007,8,119.0,12.0,127.0,14.0
536,2008,8,155.0,8.0,159.0,8.0
537,2009,8,125.0,9.0,124.0,18.0
538,2010,8,141.0,9.0,145.0,12.0
539,2011,8,149.0,10.0,154.0,6.0
540,2012,8,156.0,11.0,161.0,25.0
541,2013,8,137.0,13.0,138.0,21.0
542,2014,8,50.0,15.0,57.0,35.0
543,2015,8,21.0,16.0,26.0,40.0
544,2016,8,23.0,21.0,26.0,42.0
545,2017,8,30.0,18.0,35.0,41.0
546,2018,8,42.0,20.0,41.0,18.0
547,2019,8,54.0,20.0,52.0,15.0
548,2020,8,50.0,21.0,49.0,17.0
549,1960,9,1513.0,1237.0,419.0,131.0
550,1961,9,1605.0,1286.0,423.0,123.0
